CID X LOC_NUM X VENDOR,target
G5EG390 X 1.0 X 79,1
G5EG390 X 1.0 X 106,1
G5EG390 X 1.0 X 33,1
G5EG390 X 2.0 X 195,1
G5EG390 X 2.0 X 681,1
G5EG390 X 2.0 X 105,1
G5EG390 X 2.0 X 86,1
G5EG390 X 2.0 X 84,1
G5EG390 X 2.0 X 193,1
G5EG390 X 2.0 X 386,1
G5EG390 X 2.0 X 225,1
G5EG390 X 2.0 X 113,1
G5EG390 X 2.0 X 391,1
G5EG390 X 2.0 X 55,1
G5EG390 X 2.0 X 189,1
G5EG390 X 2.0 X 83,1
G5EG390 X 2.0 X 90,1
G5EG390 X 2.0 X 846,1
G5EG390 X 2.0 X 583,1
G5EG390 X 2.0 X 44,1
G5EG390 X 2.0 X 85,1
G5EG390 X 2.0 X 356,1
G5EG390 X 3.0 X 4,1
G5EG390 X 3.0 X 105,1
G5EG390 X 3.0 X 86,1
G5EG390 X 3.0 X 84,1
G5EG390 X 3.0 X 193,1
G5EG390 X 3.0 X 20,1
G5EG390 X 3.0 X 386,1
G5EG390 X 3.0 X 225,1
G5EG390 X 3.0 X 113,1
G5EG390 X 3.0 X 391,1
G5EG390 X 3.0 X 189,1
G5EG390 X 3.0 X 83,1
G5EG390 X 3.0 X 90,1
G5EG390 X 3.0 X 849,1
G5EG390 X 3.0 X 85,1
G5EG390 X 3.0 X 356,1
K9AYQDV X 0.0 X 84,1
K9AYQDV X 0.0 X 386,1
K9AYQDV X 0.0 X 356,1
QA688HG X 1.0 X 78,1
QA688HG X 1.0 X 113,1
QA688HG X 1.0 X 79,1
QA688HG X 1.0 X 106,1
09GLIWB X 0.0 X 113,1
09GLIWB X 0.0 X 79,1
09GLIWB X 0.0 X 856,1
D3YY0RQ X 0.0 X 4,1
D3YY0RQ X 0.0 X 20,1
D3YY0RQ X 0.0 X 104,1
TRQ6IX9 X 0.0 X 113,1
TRQ6IX9 X 0.0 X 79,1
YV2P6CU X 0.0 X 84,1
YV2P6CU X 0.0 X 386,1
YV2P6CU X 0.0 X 356,1
WDMPAU1 X 0.0 X 84,1
PSGQQHA X 0.0 X 199,1
PSGQQHA X 0.0 X 855,1
PSGQQHA X 0.0 X 573,1
WYFA150 X 0.0 X 105,1
WYFA150 X 0.0 X 86,1
WYFA150 X 0.0 X 84,1
WYFA150 X 0.0 X 386,1
WYFA150 X 0.0 X 846,1
WYFA150 X 0.0 X 356,1
2E3H2BT X 0.0 X 79,1
2E3H2BT X 1.0 X 105,1
2E3H2BT X 1.0 X 86,1
2E3H2BT X 1.0 X 84,1
2E3H2BT X 1.0 X 386,1
2E3H2BT X 1.0 X 83,1
2E3H2BT X 1.0 X 846,1
2E3H2BT X 1.0 X 85,1
8D20ZZS X 0.0 X 84,1
8D20ZZS X 0.0 X 386,1
8D20ZZS X 0.0 X 846,1
D84NV9U X 1.0 X 858,1
D84NV9U X 1.0 X 113,1
D84NV9U X 1.0 X 199,1
D84NV9U X 1.0 X 843,1
D84NV9U X 1.0 X 845,1
D84NV9U X 1.0 X 855,1
D84NV9U X 1.0 X 192,1
D84NV9U X 1.0 X 161,1
D84NV9U X 1.0 X 573,1
D84NV9U X 2.0 X 84,1
D84NV9U X 2.0 X 113,1
D84NV9U X 2.0 X 79,1
D84NV9U X 2.0 X 855,1
D84NV9U X 2.0 X 104,1
D84NV9U X 2.0 X 83,1
D84NV9U X 2.0 X 161,1
D84NV9U X 2.0 X 573,1
D84NV9U X 3.0 X 84,1
D84NV9U X 3.0 X 92,1
D84NV9U X 3.0 X 113,1
D84NV9U X 3.0 X 79,1
D84NV9U X 3.0 X 855,1
D84NV9U X 3.0 X 104,1
D84NV9U X 3.0 X 83,1
D84NV9U X 3.0 X 161,1
D84NV9U X 4.0 X 110,1
D84NV9U X 4.0 X 188,1
D84NV9U X 4.0 X 310,1
D84NV9U X 4.0 X 259,1
D84NV9U X 4.0 X 195,1
D84NV9U X 4.0 X 75,1
D84NV9U X 4.0 X 4,1
D84NV9U X 4.0 X 159,1
D84NV9U X 4.0 X 300,1
D84NV9U X 4.0 X 298,1
D84NV9U X 4.0 X 105,1
D84NV9U X 4.0 X 401,1
D84NV9U X 4.0 X 78,1
D84NV9U X 4.0 X 193,1
D84NV9U X 4.0 X 191,1
D84NV9U X 4.0 X 92,1
D84NV9U X 4.0 X 20,1
D84NV9U X 4.0 X 82,1
D84NV9U X 4.0 X 578,1
D84NV9U X 4.0 X 113,1
D84NV9U X 4.0 X 79,1
D84NV9U X 4.0 X 23,1
D84NV9U X 4.0 X 841,1
D84NV9U X 4.0 X 28,1
D84NV9U X 4.0 X 106,1
D84NV9U X 4.0 X 274,1
D84NV9U X 4.0 X 33,1
D84NV9U X 4.0 X 180,1
D84NV9U X 4.0 X 216,1
D84NV9U X 4.0 X 189,1
D84NV9U X 4.0 X 104,1
D84NV9U X 4.0 X 13,1
D84NV9U X 4.0 X 547,1
D84NV9U X 4.0 X 176,1
D84NV9U X 4.0 X 76,1
D84NV9U X 4.0 X 134,1
D84NV9U X 4.0 X 192,1
D84NV9U X 4.0 X 303,1
D84NV9U X 4.0 X 81,1
D84NV9U X 4.0 X 221,1
D84NV9U X 5.0 X 110,1
D84NV9U X 5.0 X 159,1
D84NV9U X 5.0 X 105,1
D84NV9U X 5.0 X 78,1
D84NV9U X 5.0 X 84,1
D84NV9U X 5.0 X 92,1
D84NV9U X 5.0 X 578,1
D84NV9U X 5.0 X 113,1
D84NV9U X 5.0 X 79,1
D84NV9U X 5.0 X 199,1
D84NV9U X 5.0 X 106,1
D84NV9U X 5.0 X 104,1
D84NV9U X 5.0 X 203,1
D84NV9U X 5.0 X 201,1
D84NV9U X 5.0 X 161,1
D84NV9U X 5.0 X 573,1
D84NV9U X 6.0 X 110,1
D84NV9U X 6.0 X 188,1
D84NV9U X 6.0 X 310,1
D84NV9U X 6.0 X 259,1
D84NV9U X 6.0 X 582,1
D84NV9U X 6.0 X 195,1
D84NV9U X 6.0 X 75,1
D84NV9U X 6.0 X 4,1
D84NV9U X 6.0 X 159,1
D84NV9U X 6.0 X 300,1
D84NV9U X 6.0 X 681,1
D84NV9U X 6.0 X 298,1
D84NV9U X 6.0 X 105,1
D84NV9U X 6.0 X 401,1
D84NV9U X 6.0 X 149,1
D84NV9U X 6.0 X 78,1
D84NV9U X 6.0 X 265,1
D84NV9U X 6.0 X 84,1
D84NV9U X 6.0 X 193,1
D84NV9U X 6.0 X 191,1
D84NV9U X 6.0 X 92,1
D84NV9U X 6.0 X 20,1
D84NV9U X 6.0 X 386,1
D84NV9U X 6.0 X 82,1
D84NV9U X 6.0 X 225,1
D84NV9U X 6.0 X 578,1
D84NV9U X 6.0 X 66,1
D84NV9U X 6.0 X 113,1
D84NV9U X 6.0 X 79,1
D84NV9U X 6.0 X 23,1
D84NV9U X 6.0 X 391,1
D84NV9U X 6.0 X 250,1
D84NV9U X 6.0 X 271,1
D84NV9U X 6.0 X 154,1
D84NV9U X 6.0 X 55,1
D84NV9U X 6.0 X 28,1
D84NV9U X 6.0 X 106,1
D84NV9U X 6.0 X 274,1
D84NV9U X 6.0 X 33,1
D84NV9U X 6.0 X 157,1
D84NV9U X 6.0 X 180,1
D84NV9U X 6.0 X 216,1
D84NV9U X 6.0 X 67,1
D84NV9U X 6.0 X 189,1
D84NV9U X 6.0 X 104,1
D84NV9U X 6.0 X 679,1
D84NV9U X 6.0 X 13,1
D84NV9U X 6.0 X 83,1
D84NV9U X 6.0 X 148,1
D84NV9U X 6.0 X 583,1
D84NV9U X 6.0 X 288,1
D84NV9U X 6.0 X 547,1
D84NV9U X 6.0 X 176,1
D84NV9U X 6.0 X 201,1
D84NV9U X 6.0 X 115,1
D84NV9U X 6.0 X 76,1
D84NV9U X 6.0 X 43,1
D84NV9U X 6.0 X 134,1
D84NV9U X 6.0 X 356,1
D84NV9U X 6.0 X 192,1
D84NV9U X 6.0 X 303,1
D84NV9U X 6.0 X 856,1
D84NV9U X 6.0 X 577,1
D84NV9U X 6.0 X 81,1
D84NV9U X 6.0 X 676,1
D84NV9U X 6.0 X 221,1
0BFBUD2 X 0.0 X 113,1
0BFBUD2 X 0.0 X 79,1
GYRIR5V X 0.0 X 78,1
GYRIR5V X 0.0 X 113,1
GYRIR5V X 0.0 X 79,1
GYRIR5V X 0.0 X 856,1
J74O3KV X 0.0 X 105,1
J74O3KV X 0.0 X 86,1
J74O3KV X 0.0 X 84,1
J74O3KV X 0.0 X 386,1
J74O3KV X 0.0 X 846,1
NJZ702B X 0.0 X 841,1
P5LOHP9 X 0.0 X 105,1
P5LOHP9 X 0.0 X 86,1
P5LOHP9 X 0.0 X 84,1
P5LOHP9 X 0.0 X 386,1
P5LOHP9 X 0.0 X 356,1
JO647S4 X 0.0 X 84,1
JO647S4 X 0.0 X 386,1
JO647S4 X 0.0 X 846,1
JO647S4 X 0.0 X 44,1
1WN871G X 0.0 X 84,1
1WN871G X 0.0 X 386,1
1WN871G X 0.0 X 849,1
1WN871G X 0.0 X 356,1
GG5WOYX X 0.0 X 105,1
GG5WOYX X 0.0 X 86,1
GG5WOYX X 0.0 X 84,1
GG5WOYX X 0.0 X 386,1
GG5WOYX X 0.0 X 846,1
GG5WOYX X 1.0 X 105,1
GG5WOYX X 1.0 X 86,1
GG5WOYX X 1.0 X 84,1
GG5WOYX X 1.0 X 386,1
GG5WOYX X 1.0 X 83,1
GG5WOYX X 1.0 X 846,1
GG5WOYX X 1.0 X 85,1
S83MN4D X 0.0 X 105,1
S83MN4D X 0.0 X 86,1
S83MN4D X 0.0 X 84,1
S83MN4D X 0.0 X 386,1
S83MN4D X 0.0 X 846,1
S83MN4D X 0.0 X 85,1
S83MN4D X 0.0 X 356,1
S83MN4D X 0.0 X 459,1
S83MN4D X 0.0 X 537,1
YBYFWJ0 X 0.0 X 113,1
YBYFWJ0 X 0.0 X 79,1
Q258FU3 X 0.0 X 84,1
Q258FU3 X 0.0 X 386,1
Q258FU3 X 0.0 X 849,1
Q258FU3 X 0.0 X 356,1
Q258FU3 X 1.0 X 78,1
Q258FU3 X 1.0 X 113,1
Q258FU3 X 1.0 X 79,1
Q258FU3 X 1.0 X 28,1
Q258FU3 X 1.0 X 106,1
Q258FU3 X 1.0 X 856,1
4WV8WV1 X 0.0 X 84,1
4WV8WV1 X 0.0 X 386,1
4WV8WV1 X 0.0 X 843,1
NHF5V93 X 0.0 X 113,1
NHF5V93 X 0.0 X 79,1
EZI1TBW X 0.0 X 113,1
EZI1TBW X 0.0 X 79,1
UPPPGYM X 0.0 X 84,1
UPPPGYM X 0.0 X 386,1
UPPPGYM X 0.0 X 846,1
M8LZUHK X 0.0 X 84,1
M8LZUHK X 0.0 X 386,1
M8LZUHK X 0.0 X 846,1
6TT9SWD X 0.0 X 386,1
6TT9SWD X 0.0 X 849,1
6TT9SWD X 0.0 X 356,1
MHO4X5J X 0.0 X 113,1
MHO4X5J X 0.0 X 79,1
MHO4X5J X 1.0 X 105,1
MHO4X5J X 1.0 X 86,1
MHO4X5J X 1.0 X 84,1
MHO4X5J X 1.0 X 386,1
MHO4X5J X 1.0 X 83,1
MHO4X5J X 1.0 X 356,1
F9WNVZR X 0.0 X 84,1
447P2OW X 0.0 X 105,1
447P2OW X 0.0 X 86,1
447P2OW X 0.0 X 84,1
447P2OW X 0.0 X 386,1
447P2OW X 0.0 X 846,1
447P2OW X 0.0 X 356,1
447P2OW X 0.0 X 459,1
447P2OW X 0.0 X 537,1
40YM0EY X 0.0 X 84,1
40YM0EY X 0.0 X 386,1
40YM0EY X 0.0 X 846,1
9YVBRF0 X 0.0 X 84,1
9YVBRF0 X 0.0 X 386,1
9YVBRF0 X 0.0 X 846,1
Y6U2JKH X 0.0 X 105,1
Y6U2JKH X 0.0 X 86,1
Y6U2JKH X 0.0 X 84,1
Y6U2JKH X 0.0 X 386,1
Y6U2JKH X 0.0 X 846,1
Y6U2JKH X 0.0 X 85,1
Y6U2JKH X 0.0 X 356,1
Y6U2JKH X 0.0 X 459,1
Y6U2JKH X 0.0 X 537,1
E7BG69E X 0.0 X 105,1
E7BG69E X 0.0 X 86,1
E7BG69E X 0.0 X 84,1
E7BG69E X 0.0 X 386,1
E7BG69E X 0.0 X 846,1
E7BG69E X 0.0 X 356,1
E7BG69E X 0.0 X 459,1
E7BG69E X 0.0 X 537,1
KEN0KPK X 0.0 X 113,1
KEN0KPK X 0.0 X 79,1
3CU8WCX X 0.0 X 84,1
3CU8WCX X 0.0 X 386,1
YM0WWS3 X 0.0 X 84,1
YM0WWS3 X 0.0 X 386,1
YM0WWS3 X 0.0 X 849,1
YM0WWS3 X 0.0 X 356,1
LZNEHW0 X 0.0 X 105,1
LZNEHW0 X 0.0 X 84,1
LZNEHW0 X 0.0 X 386,1
LZNEHW0 X 0.0 X 356,1
LZNEHW0 X 1.0 X 858,1
LZNEHW0 X 1.0 X 113,1
LZNEHW0 X 1.0 X 199,1
LZNEHW0 X 1.0 X 843,1
LZNEHW0 X 1.0 X 845,1
LZNEHW0 X 1.0 X 855,1
LZNEHW0 X 1.0 X 192,1
LZNEHW0 X 1.0 X 161,1
LZNEHW0 X 1.0 X 573,1
229EWTU X 0.0 X 855,1
229EWTU X 0.0 X 573,1
CGJZ5V4 X 0.0 X 113,1
CGJZ5V4 X 0.0 X 79,1
CGJZ5V4 X 0.0 X 856,1
CGJZ5V4 X 1.0 X 78,1
CGJZ5V4 X 1.0 X 113,1
CGJZ5V4 X 1.0 X 79,1
P09M8A1 X 0.0 X 858,1
P09M8A1 X 0.0 X 113,1
P09M8A1 X 0.0 X 79,1
P09M8A1 X 1.0 X 159,1
P09M8A1 X 1.0 X 78,1
P09M8A1 X 1.0 X 92,1
P09M8A1 X 1.0 X 113,1
P09M8A1 X 1.0 X 79,1
P09M8A1 X 1.0 X 33,1
P09M8A1 X 1.0 X 104,1
EKDWZSH X 0.0 X 84,1
EKDWZSH X 0.0 X 386,1
8BVJ51K X 0.0 X 113,1
8BVJ51K X 0.0 X 79,1
8U61ADB X 0.0 X 84,1
FCIO6TC X 0.0 X 547,1
FCIO6TC X 0.0 X 573,1
SXXVQRP X 0.0 X 113,1
SXXVQRP X 0.0 X 79,1
MH3UYU3 X 0.0 X 386,1
MH3UYU3 X 0.0 X 849,1
JO70CWH X 0.0 X 84,1
JO70CWH X 0.0 X 386,1
TG9VAFV X 0.0 X 84,1
TG9VAFV X 0.0 X 386,1
TG9VAFV X 0.0 X 846,1
JC3RULR X 0.0 X 113,1
JC3RULR X 0.0 X 79,1
PRPLBL5 X 0.0 X 4,1
PRPLBL5 X 1.0 X 84,1
PRPLBL5 X 1.0 X 849,1
PRPLBL5 X 2.0 X 195,1
PRPLBL5 X 2.0 X 105,1
PRPLBL5 X 2.0 X 86,1
PRPLBL5 X 2.0 X 84,1
PRPLBL5 X 2.0 X 193,1
PRPLBL5 X 2.0 X 386,1
PRPLBL5 X 2.0 X 113,1
PRPLBL5 X 2.0 X 391,1
PRPLBL5 X 2.0 X 189,1
PRPLBL5 X 2.0 X 83,1
PRPLBL5 X 2.0 X 90,1
PRPLBL5 X 2.0 X 583,1
PRPLBL5 X 2.0 X 44,1
PRPLBL5 X 2.0 X 849,1
PRPLBL5 X 2.0 X 85,1
PRPLBL5 X 2.0 X 356,1
C3NG3HU X 0.0 X 858,1
C3NG3HU X 0.0 X 78,1
C3NG3HU X 0.0 X 578,1
C3NG3HU X 0.0 X 113,1
C3NG3HU X 0.0 X 79,1
C3NG3HU X 0.0 X 856,1
C3NG3HU X 1.0 X 78,1
C3NG3HU X 1.0 X 113,1
C3NG3HU X 1.0 X 79,1
C3NG3HU X 1.0 X 856,1
C3NG3HU X 2.0 X 110,1
C3NG3HU X 2.0 X 858,1
C3NG3HU X 2.0 X 78,1
C3NG3HU X 2.0 X 578,1
C3NG3HU X 2.0 X 113,1
C3NG3HU X 2.0 X 79,1
C3NG3HU X 2.0 X 28,1
C3NG3HU X 2.0 X 106,1
C3NG3HU X 2.0 X 679,1
NRHASIN X 0.0 X 841,1
12EEBC1 X 0.0 X 84,1
12EEBC1 X 0.0 X 386,1
TJYC8SU X 0.0 X 113,1
TJYC8SU X 0.0 X 79,1
TJYC8SU X 1.0 X 78,1
TJYC8SU X 1.0 X 113,1
TJYC8SU X 1.0 X 79,1
TJYC8SU X 1.0 X 106,1
TJYC8SU X 2.0 X 110,1
TJYC8SU X 2.0 X 195,1
TJYC8SU X 2.0 X 75,1
TJYC8SU X 2.0 X 159,1
TJYC8SU X 2.0 X 105,1
TJYC8SU X 2.0 X 78,1
TJYC8SU X 2.0 X 191,1
TJYC8SU X 2.0 X 20,1
TJYC8SU X 2.0 X 578,1
TJYC8SU X 2.0 X 66,1
TJYC8SU X 2.0 X 113,1
TJYC8SU X 2.0 X 79,1
TJYC8SU X 2.0 X 28,1
TJYC8SU X 2.0 X 106,1
TJYC8SU X 2.0 X 33,1
TJYC8SU X 2.0 X 157,1
TJYC8SU X 2.0 X 67,1
TJYC8SU X 2.0 X 679,1
TJYC8SU X 2.0 X 76,1
TJYC8SU X 2.0 X 134,1
TJYC8SU X 2.0 X 192,1
TJYC8SU X 2.0 X 856,1
QVAYIEV X 0.0 X 84,1
QVAYIEV X 0.0 X 386,1
QVAYIEV X 0.0 X 846,1
QVAYIEV X 1.0 X 84,1
QVAYIEV X 1.0 X 386,1
QVAYIEV X 1.0 X 849,1
NY95RS5 X 0.0 X 858,1
NY95RS5 X 0.0 X 113,1
NY95RS5 X 0.0 X 79,1
BTHQVL8 X 0.0 X 113,1
BTHQVL8 X 0.0 X 79,1
BTHQVL8 X 1.0 X 78,1
BTHQVL8 X 1.0 X 578,1
BTHQVL8 X 1.0 X 113,1
BTHQVL8 X 1.0 X 79,1
BTHQVL8 X 1.0 X 856,1
535ZOVM X 0.0 X 105,1
535ZOVM X 0.0 X 86,1
535ZOVM X 0.0 X 84,1
535ZOVM X 0.0 X 386,1
535ZOVM X 0.0 X 85,1
535ZOVM X 0.0 X 356,1
535ZOVM X 0.0 X 459,1
535ZOVM X 0.0 X 537,1
535ZOVM X 1.0 X 113,1
535ZOVM X 1.0 X 199,1
535ZOVM X 1.0 X 855,1
535ZOVM X 1.0 X 203,1
535ZOVM X 1.0 X 192,1
535ZOVM X 1.0 X 161,1
535ZOVM X 1.0 X 573,1
E8R8VFV X 0.0 X 105,1
E8R8VFV X 0.0 X 86,1
E8R8VFV X 0.0 X 84,1
E8R8VFV X 0.0 X 386,1
KKL8KPO X 0.0 X 79,1
X4W7ZUR X 0.0 X 78,1
X4W7ZUR X 0.0 X 578,1
X4W7ZUR X 0.0 X 113,1
X4W7ZUR X 0.0 X 79,1
SQ41TXA X 0.0 X 858,1
SQ41TXA X 0.0 X 113,1
SQ41TXA X 0.0 X 79,1
Y9I41D8 X 0.0 X 386,1
6MOU0T6 X 0.0 X 78,1
6MOU0T6 X 0.0 X 578,1
6MOU0T6 X 0.0 X 113,1
6MOU0T6 X 0.0 X 79,1
6MOU0T6 X 0.0 X 856,1
6MOU0T6 X 1.0 X 907,1
G5OEYD7 X 0.0 X 105,1
G5OEYD7 X 0.0 X 86,1
G5OEYD7 X 0.0 X 84,1
TDYWH9D X 0.0 X 105,1
TDYWH9D X 0.0 X 84,1
TDYWH9D X 0.0 X 386,1
QE6OR5B X 0.0 X 386,1
QE6OR5B X 0.0 X 849,1
GZIL72L X 0.0 X 386,1
GZIL72L X 0.0 X 849,1
GZLQZGK X 0.0 X 105,1
GZLQZGK X 0.0 X 86,1
GZLQZGK X 0.0 X 84,1
GZLQZGK X 0.0 X 386,1
IA5X8YB X 0.0 X 858,1
IA5X8YB X 0.0 X 113,1
IA5X8YB X 0.0 X 79,1
0C28ZNH X 0.0 X 84,1
0C28ZNH X 0.0 X 386,1
0C28ZNH X 0.0 X 846,1
AB34ELW X 0.0 X 843,1
KZN54V1 X 0.0 X 4,1
KZN54V1 X 0.0 X 841,1
IFMJ8U0 X 0.0 X 199,1
IFMJ8U0 X 0.0 X 855,1
IFMJ8U0 X 0.0 X 192,1
IFMJ8U0 X 0.0 X 573,1
5TU0T7R X 0.0 X 4,1
5TU0T7R X 0.0 X 841,1
OUVH1PW X 0.0 X 386,1
OUVH1PW X 0.0 X 849,1
PM1BINJ X 0.0 X 84,1
PM1BINJ X 1.0 X 105,1
PM1BINJ X 1.0 X 86,1
PM1BINJ X 1.0 X 84,1
PM1BINJ X 1.0 X 386,1
PM1BINJ X 1.0 X 83,1
PM1BINJ X 1.0 X 90,1
PM1BINJ X 1.0 X 85,1
PM1BINJ X 1.0 X 356,1
PM1BINJ X 1.0 X 459,1
PM1BINJ X 1.0 X 537,1
G2DNFSU X 0.0 X 84,1
G2DNFSU X 0.0 X 386,1
G2DNFSU X 0.0 X 846,1
G2DNFSU X 1.0 X 78,1
G2DNFSU X 1.0 X 578,1
G2DNFSU X 1.0 X 113,1
G2DNFSU X 1.0 X 79,1
ZJ49ES4 X 0.0 X 858,1
ZJ49ES4 X 0.0 X 113,1
ZJ49ES4 X 0.0 X 79,1
OR2DRV0 X 0.0 X 386,1
OR2DRV0 X 0.0 X 843,1
OU7ZB2M X 0.0 X 78,1
OU7ZB2M X 0.0 X 578,1
OU7ZB2M X 0.0 X 113,1
OU7ZB2M X 0.0 X 79,1
OU7ZB2M X 0.0 X 856,1
B6RYOW4 X 0.0 X 84,1
B6RYOW4 X 0.0 X 386,1
B6RYOW4 X 0.0 X 843,1
OOLRO4K X 0.0 X 84,1
OOLRO4K X 0.0 X 846,1
KDFBV1N X 0.0 X 858,1
KDFBV1N X 0.0 X 78,1
KDFBV1N X 0.0 X 113,1
KDFBV1N X 0.0 X 79,1
81S8MVN X 0.0 X 84,1
81S8MVN X 0.0 X 386,1
81S8MVN X 0.0 X 849,1
MB27NF9 X 0.0 X 4,1
MB27NF9 X 0.0 X 92,1
MB27NF9 X 0.0 X 20,1
MB27NF9 X 0.0 X 104,1
OJMJQV7 X 0.0 X 113,1
OJMJQV7 X 0.0 X 79,1
OJMJQV7 X 1.0 X 105,1
OJMJQV7 X 1.0 X 86,1
OJMJQV7 X 1.0 X 84,1
OJMJQV7 X 1.0 X 386,1
OJMJQV7 X 1.0 X 83,1
OJMJQV7 X 1.0 X 85,1
OJMJQV7 X 1.0 X 459,1
OJMJQV7 X 1.0 X 537,1
ITL1N8E X 0.0 X 84,1
ITL1N8E X 0.0 X 386,1
Q9VAKDN X 0.0 X 84,1
Q9VAKDN X 0.0 X 386,1
Q9VAKDN X 0.0 X 846,1
I7KHHW4 X 0.0 X 573,1
0RD18CK X 0.0 X 113,1
0RD18CK X 0.0 X 79,1
LZZD5ZM X 0.0 X 78,1
LZZD5ZM X 0.0 X 578,1
LZZD5ZM X 0.0 X 113,1
LZZD5ZM X 0.0 X 79,1
JY8MSHD X 0.0 X 386,1
JY8MSHD X 0.0 X 849,1
GH99D9V X 0.0 X 841,1
I1GJBQU X 0.0 X 4,1
HFSZNNV X 0.0 X 84,1
HFSZNNV X 0.0 X 386,1
HFSZNNV X 0.0 X 846,1
JKC18K2 X 0.0 X 578,1
JKC18K2 X 0.0 X 113,1
JKC18K2 X 0.0 X 79,1
JKC18K2 X 1.0 X 78,1
JKC18K2 X 1.0 X 578,1
JKC18K2 X 1.0 X 113,1
JKC18K2 X 1.0 X 79,1
JKC18K2 X 1.0 X 28,1
JKC18K2 X 1.0 X 106,1
JKC18K2 X 1.0 X 679,1
JKC18K2 X 0.0 X 578,1
JKC18K2 X 0.0 X 113,1
JKC18K2 X 0.0 X 79,1
JKC18K2 X 1.0 X 78,1
JKC18K2 X 1.0 X 578,1
JKC18K2 X 1.0 X 113,1
JKC18K2 X 1.0 X 79,1
JKC18K2 X 1.0 X 28,1
JKC18K2 X 1.0 X 106,1
JKC18K2 X 1.0 X 679,1
XD10AUN X 0.0 X 84,1
XD10AUN X 0.0 X 386,1
XD10AUN X 0.0 X 846,1
6QD20AF X 0.0 X 105,1
6QD20AF X 0.0 X 84,1
6QD20AF X 0.0 X 386,1
EZIP818 X 0.0 X 199,1
EZIP818 X 0.0 X 855,1
EZIP818 X 0.0 X 573,1
NGHNS6G X 0.0 X 105,1
NGHNS6G X 0.0 X 84,1
NGHNS6G X 0.0 X 386,1
ZW4ALZB X 0.0 X 113,1
ZW4ALZB X 0.0 X 79,1
M1B51SB X 0.0 X 113,1
M1B51SB X 0.0 X 79,1
CSVHK0L X 0.0 X 113,1
CSVHK0L X 0.0 X 79,1
99RNF9B X 0.0 X 113,1
99RNF9B X 0.0 X 79,1
ZZH7Y6H X 0.0 X 84,1
ZZH7Y6H X 0.0 X 583,1
AS9TWH3 X 0.0 X 578,1
AS9TWH3 X 0.0 X 113,1
AS9TWH3 X 0.0 X 79,1
AS9TWH3 X 1.0 X 78,1
AS9TWH3 X 1.0 X 578,1
AS9TWH3 X 1.0 X 113,1
AS9TWH3 X 1.0 X 79,1
AS9TWH3 X 1.0 X 856,1
YS7EH5C X 0.0 X 84,1
YS7EH5C X 0.0 X 386,1
YS7EH5C X 0.0 X 846,1
PEW9I9E X 0.0 X 113,1
PEW9I9E X 0.0 X 79,1
PEW9I9E X 0.0 X 856,1
43A2A8V X 0.0 X 4,1
43A2A8V X 0.0 X 547,1
43A2A8V X 1.0 X 199,1
43A2A8V X 1.0 X 855,1
43A2A8V X 1.0 X 203,1
43A2A8V X 1.0 X 547,1
43A2A8V X 1.0 X 192,1
43A2A8V X 1.0 X 161,1
43A2A8V X 1.0 X 573,1
9H7S2WJ X 0.0 X 199,1
9H7S2WJ X 0.0 X 855,1
9H7S2WJ X 0.0 X 192,1
9H7S2WJ X 0.0 X 573,1
SRS7BDR X 0.0 X 84,1
SRS7BDR X 0.0 X 386,1
SRS7BDR X 0.0 X 846,1
SRS7BDR X 1.0 X 84,1
SRS7BDR X 1.0 X 386,1
Q36ELRI X 0.0 X 105,1
Q36ELRI X 0.0 X 86,1
Q36ELRI X 0.0 X 84,1
Q36ELRI X 0.0 X 386,1
P88ZCSS X 0.0 X 84,1
P88ZCSS X 1.0 X 78,1
P88ZCSS X 1.0 X 578,1
P88ZCSS X 1.0 X 113,1
P88ZCSS X 1.0 X 79,1
GPJ4PP2 X 0.0 X 113,1
GPJ4PP2 X 0.0 X 79,1
L4YIQJK X 0.0 X 84,1
L4YIQJK X 0.0 X 386,1
L4YIQJK X 0.0 X 849,1
6U69HOD X 0.0 X 105,1
6U69HOD X 0.0 X 86,1
6U69HOD X 0.0 X 84,1
6U69HOD X 0.0 X 386,1
C2MFYKJ X 0.0 X 4,1
C2MFYKJ X 0.0 X 841,1
MY57ZA0 X 0.0 X 855,1
MY57ZA0 X 0.0 X 547,1
MY57ZA0 X 0.0 X 573,1
02WEYWV X 0.0 X 105,1
02WEYWV X 0.0 X 86,1
02WEYWV X 0.0 X 84,1
02WEYWV X 0.0 X 386,1
67TUU98 X 0.0 X 386,1
67TUU98 X 0.0 X 849,1
WFUV843 X 0.0 X 578,1
WFUV843 X 0.0 X 113,1
WFUV843 X 0.0 X 79,1
BYD6HE0 X 0.0 X 105,1
BYD6HE0 X 0.0 X 84,1
BYD6HE0 X 0.0 X 386,1
VMNQ3BU X 0.0 X 578,1
VMNQ3BU X 0.0 X 113,1
VMNQ3BU X 0.0 X 79,1
VMNQ3BU X 1.0 X 78,1
VMNQ3BU X 1.0 X 113,1
VMNQ3BU X 1.0 X 79,1
74NT17U X 0.0 X 105,1
74NT17U X 0.0 X 86,1
74NT17U X 0.0 X 84,1
74NT17U X 0.0 X 386,1
CF7OOH8 X 0.0 X 105,1
CF7OOH8 X 0.0 X 86,1
CF7OOH8 X 0.0 X 84,1
CF7OOH8 X 0.0 X 386,1
CF7OOH8 X 0.0 X 846,1
CF7OOH8 X 0.0 X 356,1
